ID_Codigo;ID;Anexo;Titulo_Anexo;Item_Anexo;Descritivo;Tratamento;Perc_Reducao;Perc_Aliquota_Aplicavel;Tributo;Tipo_Classificacao;Codigo;Codigo_Normalizado;Nivel_Codigo;Base_Legal;Linha_Agrupadora;Condicionantes_Observacoes
918;735;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;266;PEMETREXEDE DISSÓDICO;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.69;30049069;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
919;736;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;267;PEMETREXEDE DISSÓDICO HEMIPENTAIDRATADO;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.69;30049069;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
920;737;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;268;PEMETREXEDE DISSÓDICO HEPTAIDRATADO;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.69;30049069;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
921;738;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;269;PERTUZUMABE;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3002.15.90;30021590;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
922;739;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;270;PIOGLITAZONA;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.79;30049079;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
923;740;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;271;PIRAZINAMIDA + RIFAMPICINA + CLORIDRATO DE ETAMBUTOL + ISONIAZIDA;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3002.20.32;30022032;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
924;741;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;272;PLERIXAFOR;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.69;30049069;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
925;742;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;273;PRAZIQUANTEL;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.63;30049063;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
926;743;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;274;PREDNISOLONA;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.32.10;30043210;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
927;744;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;275;PREGABALINA;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.39;30049039;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
928;745;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;276;PROPOFOL;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.95;30049095;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
929;746;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;277;QUININA;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.49.90;30044990;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
930;747;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;278;RABEPRAZOL SÓDICO;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.69;30049069;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
931;748;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;279;RALTEGRAVIR;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.49;30049049;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
932;749;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;280;RAMUCIRUMABE;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3002.15.90;30021590;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
933;750;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;281;RASBURICASE;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.19;30049019;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
934;751;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;282;REGORAFENIBE;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.69;30049069;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
935;752;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;283;RIBAVIRINA;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.79;30049079;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
936;753;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;284;RIFAMPICINA + ISONIAZIDA;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.20.32;30042032;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
937;754;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;285;RILUZOL;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.69;30049069;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
938;755;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;286;RISANQUIZUMABE;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3002.15.90;30021590;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
939;756;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;287;RISDIPLAM;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.69;30049069;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
940;757;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;288;RISPERIDONA;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.69;30049069;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
941;758;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;289;RITONAVIR;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.78;30049078;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
942;759;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;290;RITUXIMABE;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3002.15.20;30021520;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
943;760;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;291;SACUBITRIL VALSARTANA SÓDICA HIDRATADA;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.69;30049069;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
944;761;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;292;SAQUINAVIR;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.68;30049068;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
945;762;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;293;SAXAGLIPTINA;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.69;30049069;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
946;763;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;294;SECUQUINUMABE;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3002.15.90;30021590;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
947;764;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;295;SELEXIPAGUE;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.79;30049079;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
948;765;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;296;SINVASTATINA;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.59;30049059;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
949;766;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;297;SOFOSBUVIR;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.90.79;30049079;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
950;767;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;298;SOMATROPINA;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3004.39.29;30043929;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
951;768;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;299;SORO ANTIARACNÍDICO (LOXOSCELES, PHONEUTRIA E TITYUS);Revogado;100.0;0.0;IBS e CBS;NCM/SH;3002.12.11;30021211;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
952;769;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;300;SORO ANTIBOTRÓPICO (PENTAVALENTE);Revogado;100.0;0.0;IBS e CBS;NCM/SH;3002.12.11;30021211;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
953;770;XIV;Medicamentos submetidos a reducao a zero - ANEXO REVOGADO pela Lei Complementar n. 227, de 13/01/2026;301;SORO ANTIBOTRÓPICO (PENTAVALENTE) E ANTICROTÁLICO;Revogado;100.0;0.0;IBS e CBS;NCM/SH;3002.12.11;30021211;8 digitos (item completo);Art. 146 (redacao original);Nao;ANEXO REVOGADO. A LC 227/2026 substituiu a lista por criterio de finalidade terapeutica no art. 146: doencas raras, doencas negligenciadas, oncologia, diabetes, HIV/aids e outras IST, doencas cardiovasculares e Programa Farmacia Popular. Mantido aqui apenas para historico e transicao
